week,coef,n_obs,r2,model,horizon
2026-06-21,-0.017677778561435233,50,0.023688656557149912,Model1_attention_only,future_4w_excess_return
2026-06-28,-0.018011665166205292,50,0.019348808067430223,Model1_attention_only,future_4w_excess_return
2026-07-05,-0.0010314912436193411,50,5.3787207383027e-05,Model1_attention_only,future_4w_excess_return
2026-07-12,-0.0017901316198904377,50,0.00011661347248415055,Model1_attention_only,future_4w_excess_return
2026-07-19,0.02598745013560955,49,0.014114335979412806,Model1_attention_only,future_4w_excess_return
2022-01-09,0.006027073604175797,43,0.1090799112735984,Model2_plus_momentum,future_1w_excess_return
2022-01-16,0.00786786091859093,43,0.47169661451729694,Model2_plus_momentum,future_1w_excess_return
2022-01-23,0.0016510874906837478,43,0.13552628429402058,Model2_plus_momentum,future_1w_excess_return
2022-01-30,0.0075254245187083065,43,0.2434941228364943,Model2_plus_momentum,future_1w_excess_return
2022-02-06,0.006073824089266832,43,0.2256861393559233,Model2_plus_momentum,future_1w_excess_return
2022-02-13,-0.0023751788835215297,43,0.1479788867182159,Model2_plus_momentum,future_1w_excess_return
2022-02-20,0.0007939382747968297,44,0.0022309791659459455,Model2_plus_momentum,future_1w_excess_return
2022-02-27,-0.003767987363865369,44,0.058552124063851685,Model2_plus_momentum,future_1w_excess_return
2022-03-06,-0.00372148480866848,44,0.19031374709221627,Model2_plus_momentum,future_1w_excess_return
2022-03-13,0.0012713739354019565,44,0.27910130541987854,Model2_plus_momentum,future_1w_excess_return
2022-03-20,0.006199431277188382,44,0.07882979190033435,Model2_plus_momentum,future_1w_excess_return
2022-03-27,0.004091484226471275,44,0.057672669455587466,Model2_plus_momentum,future_1w_excess_return
2022-04-03,-0.001647278182677677,44,0.05315928679196036,Model2_plus_momentum,future_1w_excess_return
2022-04-10,-0.00018502653758489113,44,0.228795949284335,Model2_plus_momentum,future_1w_excess_return
2022-04-17,0.004244632079215474,44,0.2698316747454008,Model2_plus_momentum,future_1w_excess_return
2022-04-24,0.0016378078707803764,44,0.051008164195432415,Model2_plus_momentum,future_1w_excess_return
2022-05-01,-0.009672450455525332,44,0.0964934567254836,Model2_plus_momentum,future_1w_excess_return
2022-05-08,0.005425976049055432,44,0.25800862078825604,Model2_plus_momentum,future_1w_excess_return
2022-05-15,-0.025864331446264013,44,0.1903559529858605,Model2_plus_momentum,future_1w_excess_return
2022-05-22,0.007332679102690892,44,0.2056470808714701,Model2_plus_momentum,future_1w_excess_return
2022-05-29,-0.0039271132708351385,44,0.08623767142500194,Model2_plus_momentum,future_1w_excess_return
2022-06-05,0.015032699895648673,44,0.18332630138559936,Model2_plus_momentum,future_1w_excess_return
2022-06-12,-0.0035618160624513867,44,0.004761874085772222,Model2_plus_momentum,future_1w_excess_return
2022-06-19,0.016145447837685668,44,0.03416209394124314,Model2_plus_momentum,future_1w_excess_return
2022-06-26,-0.00447024711135853,44,0.084453873995738,Model2_plus_momentum,future_1w_excess_return
2022-07-03,-0.0010834929874766058,44,0.2312247613192394,Model2_plus_momentum,future_1w_excess_return
2022-07-10,-0.0037359284082766203,44,0.11652643678858332,Model2_plus_momentum,future_1w_excess_return
2022-07-17,-0.0009429561321835471,46,0.17298761509171512,Model2_plus_momentum,future_1w_excess_return
2022-07-24,-0.003842100709486179,46,0.05643620389255777,Model2_plus_momentum,future_1w_excess_return
2022-07-31,0.00721495860937641,46,0.09719423205283118,Model2_plus_momentum,future_1w_excess_return
2022-08-07,0.015613955887246742,46,0.2048023729491132,Model2_plus_momentum,future_1w_excess_return
2022-08-14,0.0035632046481816476,46,0.07015478915294537,Model2_plus_momentum,future_1w_excess_return
2022-08-21,0.004440692742797216,46,0.13491989827237305,Model2_plus_momentum,future_1w_excess_return
2022-08-28,-0.0006167482855341623,46,0.16140113699173797,Model2_plus_momentum,future_1w_excess_return
2022-09-04,-0.010999747361238259,46,0.05468091799914343,Model2_plus_momentum,future_1w_excess_return
2022-09-11,-0.004342787939504239,46,0.07170244577890172,Model2_plus_momentum,future_1w_excess_return
2022-09-18,0.018307269806046307,46,0.2342353485655242,Model2_plus_momentum,future_1w_excess_return
2022-09-25,-0.003377900756406524,46,0.03768615397283481,Model2_plus_momentum,future_1w_excess_return
2022-10-02,-0.004785388733906656,47,0.06928658061470938,Model2_plus_momentum,future_1w_excess_return
2022-10-09,-0.023607059438929247,47,0.22369846590943587,Model2_plus_momentum,future_1w_excess_return
2022-10-16,-0.0069956898118086475,47,0.16813482146541114,Model2_plus_momentum,future_1w_excess_return
2022-10-23,0.004410198283068087,47,0.28546298093445666,Model2_plus_momentum,future_1w_excess_return
2022-10-30,-0.014381507974116498,47,0.2021259726824216,Model2_plus_momentum,future_1w_excess_return
2022-11-06,0.008696744454410217,47,0.1467052417867687,Model2_plus_momentum,future_1w_excess_return
2022-11-13,0.00040662409019076584,47,0.17491042769055232,Model2_plus_momentum,future_1w_excess_return
2022-11-20,-0.0013313364887187693,47,0.08526675405685313,Model2_plus_momentum,future_1w_excess_return
2022-11-27,0.002100499499358116,47,0.14668748954200816,Model2_plus_momentum,future_1w_excess_return
2022-12-04,-0.010592255254627987,47,0.23797052928523077,Model2_plus_momentum,future_1w_excess_return
2022-12-11,0.004970766769974509,48,0.08047970504148338,Model2_plus_momentum,future_1w_excess_return
2022-12-18,-0.008178667880691246,48,0.20568380873907322,Model2_plus_momentum,future_1w_excess_return
2022-12-25,0.0005287262571886343,47,0.06546193622777607,Model2_plus_momentum,future_1w_excess_return
2023-01-01,0.003041020544096072,47,0.411429207215081,Model2_plus_momentum,future_1w_excess_return
2023-01-08,-0.0008504554952722138,47,0.07108888205211228,Model2_plus_momentum,future_1w_excess_return
2023-01-15,-0.011201667688035287,47,0.1612792469474118,Model2_plus_momentum,future_1w_excess_return
2023-01-22,0.005956220795798749,47,0.39050214092937163,Model2_plus_momentum,future_1w_excess_return
2023-01-29,0.001714966365774572,47,0.342233736484141,Model2_plus_momentum,future_1w_excess_return
2023-02-05,0.0025494345923552787,47,0.04325811210465713,Model2_plus_momentum,future_1w_excess_return
2023-02-12,0.00039756332776000325,47,0.06185174251597747,Model2_plus_momentum,future_1w_excess_return
2023-02-19,-0.004718877938991575,48,0.09593266605928497,Model2_plus_momentum,future_1w_excess_return
2023-02-26,-0.00680248250828791,48,0.030179316246891852,Model2_plus_momentum,future_1w_excess_return
2023-03-05,-0.0013029710132702252,48,0.10741336082830111,Model2_plus_momentum,future_1w_excess_return
2023-03-12,0.020599867381206362,48,0.15196915719424908,Model2_plus_momentum,future_1w_excess_return
2023-03-19,-0.0037502891267337003,48,0.0036517963350035654,Model2_plus_momentum,future_1w_excess_return
2023-03-26,0.0016064055597608488,48,0.011368777084196258,Model2_plus_momentum,future_1w_excess_return
2023-04-02,-0.0027587541451862922,48,0.03176161733338101,Model2_plus_momentum,future_1w_excess_return
2023-04-09,-0.001651337040501074,48,0.048036953636280466,Model2_plus_momentum,future_1w_excess_return
2023-04-16,0.00182326519006238,48,0.06278749812312823,Model2_plus_momentum,future_1w_excess_return
2023-04-23,0.0070690584660797195,48,0.3368909540117395,Model2_plus_momentum,future_1w_excess_return
2023-04-30,0.008313636782200387,48,0.05190815354786893,Model2_plus_momentum,future_1w_excess_return
2023-05-07,0.0030755156851254503,48,0.08017886434137034,Model2_plus_momentum,future_1w_excess_return
2023-05-14,-0.007140353934972192,48,0.07856110559464835,Model2_plus_momentum,future_1w_excess_return
2023-05-21,0.013466656600818125,48,0.35111726044716707,Model2_plus_momentum,future_1w_excess_return
2023-05-28,0.010826361997964034,48,0.23199346931822307,Model2_plus_momentum,future_1w_excess_return
2023-06-04,0.005349265115417655,49,0.07901645819101522,Model2_plus_momentum,future_1w_excess_return
2023-06-11,0.000921475278572316,49,0.3676821759461466,Model2_plus_momentum,future_1w_excess_return
2023-06-18,-0.014325283288043524,49,0.048506455691460504,Model2_plus_momentum,future_1w_excess_return
2023-06-25,-0.00789914754390116,49,0.1973558249799533,Model2_plus_momentum,future_1w_excess_return
2023-07-02,-0.00477504876435101,49,0.15325485278425754,Model2_plus_momentum,future_1w_excess_return
2023-07-09,0.030544117708502558,49,0.4679568905028868,Model2_plus_momentum,future_1w_excess_return
2023-07-16,-0.009872471900894332,48,0.5166583840386321,Model2_plus_momentum,future_1w_excess_return
2023-07-23,0.00026849887873685654,48,0.3472633349217339,Model2_plus_momentum,future_1w_excess_return
2023-07-30,0.0014578140494013979,48,0.08446390695362194,Model2_plus_momentum,future_1w_excess_return
2023-08-06,-0.0004051556436041534,48,0.2336848817944669,Model2_plus_momentum,future_1w_excess_return
2023-08-13,0.0045925006108549354,48,0.40815760064999795,Model2_plus_momentum,future_1w_excess_return
2023-08-20,-0.009712062265187522,48,0.15910422276149916,Model2_plus_momentum,future_1w_excess_return
2023-08-27,0.0027423222905171734,48,0.027740014732712814,Model2_plus_momentum,future_1w_excess_return
2023-09-03,-0.002727319314913164,48,0.334504496355033,Model2_plus_momentum,future_1w_excess_return
2023-09-10,-0.00913601986091419,48,0.4162407782802171,Model2_plus_momentum,future_1w_excess_return
2023-09-17,-0.000545816079588788,48,0.26814689014985893,Model2_plus_momentum,future_1w_excess_return
2023-09-24,-0.0010011067587439026,48,0.6469222163131456,Model2_plus_momentum,future_1w_excess_return
2023-10-01,0.0004476091694606216,48,0.09530766615219066,Model2_plus_momentum,future_1w_excess_return
2023-10-08,-0.018864186577452414,48,0.15324430342686302,Model2_plus_momentum,future_1w_excess_return
2023-10-15,-0.009626818520336367,47,0.21612157930264098,Model2_plus_momentum,future_1w_excess_return
2023-10-22,-0.0011228755865708398,47,0.013971483335281643,Model2_plus_momentum,future_1w_excess_return
2023-10-29,0.007913220876999891,47,0.08633742993585936,Model2_plus_momentum,future_1w_excess_return
2023-11-05,0.0138761249215799,47,0.25861866827797786,Model2_plus_momentum,future_1w_excess_return
2023-11-12,0.00302437763784609,47,0.11121824220024845,Model2_plus_momentum,future_1w_excess_return
2023-11-19,-0.000844508253227183,47,0.16026092236458234,Model2_plus_momentum,future_1w_excess_return
2023-11-26,-0.0024762477510212617,47,0.017323868461343594,Model2_plus_momentum,future_1w_excess_return
2023-12-03,0.00248675509333607,47,0.012448013960734472,Model2_plus_momentum,future_1w_excess_return
2023-12-10,-0.011940285921478104,47,0.1825533581762988,Model2_plus_momentum,future_1w_excess_return
2023-12-17,0.0036935291723282325,48,0.0843917953484663,Model2_plus_momentum,future_1w_excess_return
2023-12-24,-0.017583552226161616,48,0.45784135001690063,Model2_plus_momentum,future_1w_excess_return
2023-12-31,-0.002763266634572943,48,0.0641272079715205,Model2_plus_momentum,future_1w_excess_return
2024-01-07,-0.006122422195221968,48,0.1061334577983214,Model2_plus_momentum,future_1w_excess_return
2024-01-14,0.023216732971930304,48,0.23097708637003023,Model2_plus_momentum,future_1w_excess_return
2024-01-21,-0.006008687748621646,48,0.16596771857991954,Model2_plus_momentum,future_1w_excess_return
2024-01-28,0.0013349014420471587,49,0.33533249438926305,Model2_plus_momentum,future_1w_excess_return
2024-02-04,-0.0009685312459346597,49,0.5918394218466033,Model2_plus_momentum,future_1w_excess_return
2024-02-11,-0.001208242680300147,49,0.2953346619677092,Model2_plus_momentum,future_1w_excess_return
2024-02-18,0.00192847712713652,49,0.046167413481800534,Model2_plus_momentum,future_1w_excess_return
2024-02-25,-0.00044689210708711517,49,0.20245561944849855,Model2_plus_momentum,future_1w_excess_return
2024-03-03,0.003892794116074961,49,0.07770157378639797,Model2_plus_momentum,future_1w_excess_return
2024-03-10,-0.012526458770375854,49,0.0765177380667521,Model2_plus_momentum,future_1w_excess_return
2024-03-17,0.002330938453325923,49,0.08546023260339974,Model2_plus_momentum,future_1w_excess_return
2024-03-24,0.004629478104343561,49,0.09930680412751203,Model2_plus_momentum,future_1w_excess_return
2024-03-31,-0.006396073220323548,49,0.22528083983130676,Model2_plus_momentum,future_1w_excess_return
2024-04-07,-0.020657485739630724,49,0.16091827807034775,Model2_plus_momentum,future_1w_excess_return
2024-04-14,0.004279226748086312,49,0.14847286970786067,Model2_plus_momentum,future_1w_excess_return
2024-04-21,-0.008539553073278833,49,0.1718544249045536,Model2_plus_momentum,future_1w_excess_return
2024-04-28,0.0012787499094333696,49,0.32646852563820716,Model2_plus_momentum,future_1w_excess_return
2024-05-05,-0.011616189803398236,49,0.09216871537977378,Model2_plus_momentum,future_1w_excess_return
2024-05-12,0.01792207346565601,49,0.229528628805875,Model2_plus_momentum,future_1w_excess_return
2024-05-19,0.010586997990772007,49,0.16000901604301443,Model2_plus_momentum,future_1w_excess_return
2024-05-26,0.005658133953491693,48,0.0913381445936311,Model2_plus_momentum,future_1w_excess_return
2024-06-02,-0.0020286683707880695,48,0.1375758557455219,Model2_plus_momentum,future_1w_excess_return
2024-06-09,0.0023503302069080084,48,0.13622240509423422,Model2_plus_momentum,future_1w_excess_return
2024-06-16,-0.00012636399006379722,48,0.009338523220948969,Model2_plus_momentum,future_1w_excess_return
2024-06-23,-0.0026056910414633374,49,0.06658178217860955,Model2_plus_momentum,future_1w_excess_return
2024-06-30,-0.007643691321155928,49,0.6442856668509496,Model2_plus_momentum,future_1w_excess_return
2024-07-07,0.005611388434771675,49,0.12806007325821067,Model2_plus_momentum,future_1w_excess_return
2024-07-14,0.001204484804271072,49,0.3390164480711867,Model2_plus_momentum,future_1w_excess_return
2024-07-21,0.002507809595613926,48,0.12973191191183253,Model2_plus_momentum,future_1w_excess_return
2024-07-28,-0.012980796171138379,49,0.07109926223446139,Model2_plus_momentum,future_1w_excess_return
2024-08-04,-0.0028276018218677534,49,0.389648570424617,Model2_plus_momentum,future_1w_excess_return
2024-08-11,-0.006520376471906515,49,0.2179391944950263,Model2_plus_momentum,future_1w_excess_return
2024-08-18,-0.000521677900027576,50,0.07757538346420922,Model2_plus_momentum,future_1w_excess_return
2024-08-25,-0.0003633851134870886,50,0.1980533933513161,Model2_plus_momentum,future_1w_excess_return
2024-09-01,-0.003536618271952633,50,0.04493814058501122,Model2_plus_momentum,future_1w_excess_return
2024-09-08,-0.0019167281517714768,50,0.04633549644791002,Model2_plus_momentum,future_1w_excess_return
2024-09-15,0.005622517703227669,50,0.03225642785799676,Model2_plus_momentum,future_1w_excess_return
2024-09-22,0.0093077609648514,49,0.1263996620114679,Model2_plus_momentum,future_1w_excess_return
2024-09-29,0.0037609703682878063,49,0.02576343897848088,Model2_plus_momentum,future_1w_excess_return
2024-10-06,0.0034144750144655817,49,0.09550976786225263,Model2_plus_momentum,future_1w_excess_return
2024-10-13,0.0007818100810267361,49,0.06317999287946252,Model2_plus_momentum,future_1w_excess_return
2024-10-20,-0.002597356191734757,49,0.013593111344083475,Model2_plus_momentum,future_1w_excess_return
2024-10-27,0.014117304945472947,49,0.14239752357319235,Model2_plus_momentum,future_1w_excess_return
2024-11-03,-0.009708526403534944,49,0.3997475103587289,Model2_plus_momentum,future_1w_excess_return
2024-11-10,-0.0036910109256756973,49,0.16937849481290923,Model2_plus_momentum,future_1w_excess_return
2024-11-17,0.003531541603450995,49,0.20435312751229373,Model2_plus_momentum,future_1w_excess_return
2024-11-24,0.0007658498559962416,49,0.15979674931689036,Model2_plus_momentum,future_1w_excess_return
2024-12-01,-0.004621995808762016,49,0.16583046793212064,Model2_plus_momentum,future_1w_excess_return
2024-12-08,-0.012842941378747738,49,0.3903935691057475,Model2_plus_momentum,future_1w_excess_return
2024-12-15,-0.0008838734201252682,49,0.044220491747057666,Model2_plus_momentum,future_1w_excess_return
2024-12-22,-0.011367644652848959,49,0.29958722030133855,Model2_plus_momentum,future_1w_excess_return
2024-12-29,0.004174472066872766,49,0.025801436936692013,Model2_plus_momentum,future_1w_excess_return
2025-01-05,0.006323348235840029,49,0.017855398197771932,Model2_plus_momentum,future_1w_excess_return
2025-01-12,0.006171037342502343,49,0.21427367259392294,Model2_plus_momentum,future_1w_excess_return
2025-01-19,-0.0071833329128563675,49,0.1319793580546924,Model2_plus_momentum,future_1w_excess_return
2025-01-26,-0.007129538557701126,49,0.3009651698897663,Model2_plus_momentum,future_1w_excess_return
2025-02-02,0.0024853265386782977,49,0.287317952720349,Model2_plus_momentum,future_1w_excess_return
2025-02-09,-0.004503389167546716,49,0.5334550560126252,Model2_plus_momentum,future_1w_excess_return
2025-02-16,-0.0002908660209686338,49,0.20528209998113223,Model2_plus_momentum,future_1w_excess_return
2025-02-23,-0.00785972110080477,49,0.03718118528573444,Model2_plus_momentum,future_1w_excess_return
2025-03-02,0.003754020088012105,49,0.472345610099019,Model2_plus_momentum,future_1w_excess_return
2025-03-09,0.003239741494946524,49,0.2436026691808688,Model2_plus_momentum,future_1w_excess_return
2025-03-16,0.002578544071298393,49,0.04712825850057234,Model2_plus_momentum,future_1w_excess_return
2025-03-23,-0.007097112340032241,49,0.0827079296183143,Model2_plus_momentum,future_1w_excess_return
2025-03-30,0.0026491754570634896,49,0.018347018474801025,Model2_plus_momentum,future_1w_excess_return
2025-04-06,-0.01906825664467815,49,0.1300071644356382,Model2_plus_momentum,future_1w_excess_return
2025-04-13,-0.0036101293402334136,49,0.16999503271444816,Model2_plus_momentum,future_1w_excess_return
2025-04-20,-0.0040695346794063485,48,0.44728132817014277,Model2_plus_momentum,future_1w_excess_return
2025-04-27,-0.006956180495279253,48,0.17868333019931848,Model2_plus_momentum,future_1w_excess_return
2025-05-04,0.004531902184119287,48,0.10728762605675835,Model2_plus_momentum,future_1w_excess_return
2025-05-11,0.009264500466495441,48,0.06999679767396849,Model2_plus_momentum,future_1w_excess_return
2025-05-18,0.0010808777550820048,49,0.18359204235115356,Model2_plus_momentum,future_1w_excess_return
2025-05-25,0.011014168125181975,49,0.1427376645679529,Model2_plus_momentum,future_1w_excess_return
2025-06-01,-0.0057505207245553275,49,0.05273539569590402,Model2_plus_momentum,future_1w_excess_return
2025-06-08,-0.00020938117170785954,49,0.18153436004011214,Model2_plus_momentum,future_1w_excess_return
2025-06-15,0.0184322530471677,49,0.12101278473426513,Model2_plus_momentum,future_1w_excess_return
2025-06-22,-0.006276371714360453,49,0.009633168209729703,Model2_plus_momentum,future_1w_excess_return
2025-06-29,-0.015407506427082359,49,0.18180483004430448,Model2_plus_momentum,future_1w_excess_return
2025-07-06,-0.014602631561046492,48,0.20662182633679105,Model2_plus_momentum,future_1w_excess_return
2025-07-13,-0.008524073753782217,48,0.11642183616842894,Model2_plus_momentum,future_1w_excess_return
2025-07-20,-0.0023628858262024644,49,0.03510099413345524,Model2_plus_momentum,future_1w_excess_return
2025-07-27,0.002934506758487082,49,0.28644312962254936,Model2_plus_momentum,future_1w_excess_return
2025-08-03,0.00014180521621302844,49,0.4525113003685012,Model2_plus_momentum,future_1w_excess_return
2025-08-10,0.019014416053848713,49,0.03992421980434102,Model2_plus_momentum,future_1w_excess_return
2025-08-17,0.0024877929413383085,49,0.3075084348988789,Model2_plus_momentum,future_1w_excess_return
2025-08-24,0.010963910764032424,49,0.1012135508821912,Model2_plus_momentum,future_1w_excess_return
2025-08-31,0.0028594123388131047,49,0.0823540257874934,Model2_plus_momentum,future_1w_excess_return
2025-09-07,0.030691585255398862,49,0.2631398489938648,Model2_plus_momentum,future_1w_excess_return
2025-09-14,0.014813265412443015,49,0.09876688792002031,Model2_plus_momentum,future_1w_excess_return
2025-09-21,-0.0015937518937500627,49,0.057504629745783076,Model2_plus_momentum,future_1w_excess_return
2025-09-28,0.007400581602373696,49,0.5370973003497368,Model2_plus_momentum,future_1w_excess_return
2025-10-05,-0.006491162832534227,49,0.11517490438864408,Model2_plus_momentum,future_1w_excess_return
2025-10-12,-0.0004629927588007121,49,0.265330891918947,Model2_plus_momentum,future_1w_excess_return
2025-10-19,0.03383294350542395,49,0.582537041233825,Model2_plus_momentum,future_1w_excess_return
2025-10-26,-0.0010462500668393746,49,0.08537606626179695,Model2_plus_momentum,future_1w_excess_return
2025-11-02,0.007931267678955557,49,0.36256068087768034,Model2_plus_momentum,future_1w_excess_return
2025-11-09,-0.00668232402396976,49,0.0228991850047362,Model2_plus_momentum,future_1w_excess_return
2025-11-16,-0.003268787810619362,49,0.3978744894218469,Model2_plus_momentum,future_1w_excess_return
2025-11-23,-0.0007580597140952171,49,0.07909193774358958,Model2_plus_momentum,future_1w_excess_return
2025-11-30,-0.003617917113327599,49,0.467443607239301,Model2_plus_momentum,future_1w_excess_return
2025-12-07,0.003964703415506345,49,0.028607734649178318,Model2_plus_momentum,future_1w_excess_return
2025-12-14,-0.001234783213673854,49,0.0670837814577695,Model2_plus_momentum,future_1w_excess_return
2025-12-21,-0.0024054031586760297,49,0.05090647530725256,Model2_plus_momentum,future_1w_excess_return
2025-12-28,0.002555970841009718,49,0.1674403399991249,Model2_plus_momentum,future_1w_excess_return
2026-01-04,0.013791171857341057,49,0.1937619335607944,Model2_plus_momentum,future_1w_excess_return
2026-01-11,0.012593372036884709,49,0.3433085095750049,Model2_plus_momentum,future_1w_excess_return
2026-01-18,0.005623644670928489,49,0.06052675460323498,Model2_plus_momentum,future_1w_excess_return
2026-01-25,0.009404051884521038,49,0.2443620645441038,Model2_plus_momentum,future_1w_excess_return
2026-02-01,-0.0032650751556088722,49,0.011246067434355633,Model2_plus_momentum,future_1w_excess_return
2026-02-08,-0.009279219992132416,49,0.39588643780840227,Model2_plus_momentum,future_1w_excess_return
2026-02-15,-0.015892436196743936,49,0.11930410004208247,Model2_plus_momentum,future_1w_excess_return
2026-02-22,-0.01473071159575673,49,0.10818571795696819,Model2_plus_momentum,future_1w_excess_return
2026-03-01,-1.9470051963371704e-05,49,0.44655652360280806,Model2_plus_momentum,future_1w_excess_return
2026-03-08,0.01819966578343258,49,0.5054317044237147,Model2_plus_momentum,future_1w_excess_return
2026-03-15,-0.017606232304006004,49,0.24660775120905487,Model2_plus_momentum,future_1w_excess_return
2026-03-22,0.01591437868466405,49,0.24017744971282995,Model2_plus_momentum,future_1w_excess_return
2026-03-29,0.0024186948818559918,49,0.1251242893449066,Model2_plus_momentum,future_1w_excess_return
2026-04-05,0.023137319997418304,49,0.2079571835200208,Model2_plus_momentum,future_1w_excess_return
2026-04-12,-0.011052816060435795,49,0.0352892646891102,Model2_plus_momentum,future_1w_excess_return
2026-04-19,-0.007311385588731269,49,0.2765294643782882,Model2_plus_momentum,future_1w_excess_return
2026-04-26,-6.953961885855162e-05,50,0.14092969956524048,Model2_plus_momentum,future_1w_excess_return
2026-05-03,0.03326827548255562,50,0.30571892349868435,Model2_plus_momentum,future_1w_excess_return
2026-05-10,0.02818581633999381,50,0.12847460920278309,Model2_plus_momentum,future_1w_excess_return
2026-05-17,-0.007201483852166957,49,0.3534773604022279,Model2_plus_momentum,future_1w_excess_return
2026-05-24,0.008177150322435971,49,0.28726697956724156,Model2_plus_momentum,future_1w_excess_return
2026-05-31,-0.007062115974367823,49,0.14708787139080648,Model2_plus_momentum,future_1w_excess_return
2026-06-07,-0.01226558112955347,49,0.2868906521529777,Model2_plus_momentum,future_1w_excess_return
2026-06-14,-0.0029431120400411643,49,0.04736388592763319,Model2_plus_momentum,future_1w_excess_return
2026-06-21,-0.001973387245420139,50,0.06190167903600918,Model2_plus_momentum,future_1w_excess_return
2026-06-28,-0.013266226850457676,50,0.09352566400195039,Model2_plus_momentum,future_1w_excess_return
2026-07-05,0.015159036447555887,50,0.17420818687802764,Model2_plus_momentum,future_1w_excess_return
2026-07-12,0.002943058575206922,50,0.291802190293046,Model2_plus_momentum,future_1w_excess_return
2026-07-19,0.007617205059146059,49,0.12052215874790861,Model2_plus_momentum,future_1w_excess_return
2022-01-09,0.01718838708547349,43,0.3073683786513344,Model2_plus_momentum,future_2w_excess_return
2022-01-16,-0.003871145633390468,43,0.04828839696102005,Model2_plus_momentum,future_2w_excess_return
2022-01-23,0.0016510874906837478,43,0.13552628429402058,Model2_plus_momentum,future_2w_excess_return
2022-01-30,0.008641448559918743,43,0.39174461429491436,Model2_plus_momentum,future_2w_excess_return
2022-02-06,0.007131027533577028,43,0.3846396669783346,Model2_plus_momentum,future_2w_excess_return
2022-02-13,0.000843164135076295,43,0.07672829473067155,Model2_plus_momentum,future_2w_excess_return
2022-02-20,-3.934231975042529e-05,44,0.010008187476598485,Model2_plus_momentum,future_2w_excess_return
2022-02-27,0.004127174137795277,44,0.005370750303477445,Model2_plus_momentum,future_2w_excess_return
2022-03-06,0.007066482730915892,44,0.16826709291463504,Model2_plus_momentum,future_2w_excess_return
2022-03-13,0.009851047909928327,44,0.32565652894880914,Model2_plus_momentum,future_2w_excess_return
2022-03-20,0.010718144384548994,44,0.11745622803720623,Model2_plus_momentum,future_2w_excess_return
2022-03-27,0.004721029840515052,44,0.11462962589268766,Model2_plus_momentum,future_2w_excess_return
2022-04-03,-0.0029392200715272557,44,0.16094115759852956,Model2_plus_momentum,future_2w_excess_return
2022-04-10,-0.0001449983030286147,44,0.10326610427517324,Model2_plus_momentum,future_2w_excess_return
2022-04-17,0.006512559969564245,44,0.07804310070683818,Model2_plus_momentum,future_2w_excess_return
2022-04-24,-0.005437264647295362,44,0.035809486233702836,Model2_plus_momentum,future_2w_excess_return
2022-05-01,-0.01059451524123526,44,0.2679219188035429,Model2_plus_momentum,future_2w_excess_return
2022-05-08,0.004176664466431583,44,0.13846077048043004,Model2_plus_momentum,future_2w_excess_return
2022-05-15,-0.02241785228910209,44,0.20834239489901285,Model2_plus_momentum,future_2w_excess_return
2022-05-22,-0.006120540070471192,44,0.08651159979275391,Model2_plus_momentum,future_2w_excess_return
2022-05-29,-0.0012018758418054056,44,0.02696304398267768,Model2_plus_momentum,future_2w_excess_return
2022-06-05,0.020162711427910582,44,0.173083635639256,Model2_plus_momentum,future_2w_excess_return
2022-06-12,-0.01099645382523521,44,0.024711554135624203,Model2_plus_momentum,future_2w_excess_return
2022-06-19,0.014344553860586213,44,0.07943742807539034,Model2_plus_momentum,future_2w_excess_return
2022-06-26,-0.01719146653215415,44,0.06059080315406762,Model2_plus_momentum,future_2w_excess_return
2022-07-03,0.005727073868155949,44,0.1432489886058299,Model2_plus_momentum,future_2w_excess_return
2022-07-10,-0.007614120662510618,44,0.15742621701565473,Model2_plus_momentum,future_2w_excess_return
2022-07-17,-0.002929069906920178,46,0.08358606276994907,Model2_plus_momentum,future_2w_excess_return
2022-07-24,-0.0012144457909355477,46,0.06500943317029895,Model2_plus_momentum,future_2w_excess_return
2022-07-31,0.01574822967016154,46,0.1058691100917476,Model2_plus_momentum,future_2w_excess_return
2022-08-07,0.018853197312888016,46,0.22540734144983865,Model2_plus_momentum,future_2w_excess_return
2022-08-14,0.005505871280756384,46,0.014794291540592086,Model2_plus_momentum,future_2w_excess_return
2022-08-21,8.022299804169575e-05,46,0.16473674009236694,Model2_plus_momentum,future_2w_excess_return
2022-08-28,-0.03178986348302734,46,0.03907271737153273,Model2_plus_momentum,future_2w_excess_return
2022-09-04,-0.00641128879705237,46,0.038306701885008176,Model2_plus_momentum,future_2w_excess_return
2022-09-11,-0.00017154414228100212,46,0.10588990085666061,Model2_plus_momentum,future_2w_excess_return
2022-09-18,0.01565611400143941,46,0.13243179483612044,Model2_plus_momentum,future_2w_excess_return
2022-09-25,-0.02589200802725666,46,0.07564701858784761,Model2_plus_momentum,future_2w_excess_return
2022-10-02,-0.018176215702427185,47,0.157014148762035,Model2_plus_momentum,future_2w_excess_return
2022-10-09,-0.026733857648411477,47,0.22691282072468033,Model2_plus_momentum,future_2w_excess_return
2022-10-16,-0.0018986076656835951,47,0.054432468224001274,Model2_plus_momentum,future_2w_excess_return
2022-10-23,-0.010510805296568893,47,0.3390295410212282,Model2_plus_momentum,future_2w_excess_return
2022-10-30,-0.019741425834393977,47,0.055697026939033,Model2_plus_momentum,future_2w_excess_return
2022-11-06,0.03034240807727815,47,0.21291164370040694,Model2_plus_momentum,future_2w_excess_return
